,articleWordCount,headline,snippet,tokens,label_headline
420,821,Missing Obama Already,"For eight years, the president and his family have set an impeccable example, for which we’ll soon feel nostalgia.","['missing', 'obama', 'alreadyfor', 'eight', 'years', 'president', 'family', 'set', 'impeccable', 'example', 'soon', 'feel', 'nostalgia']",Positive
421,1542,"Bernard-Henri Lévy: Jews, Be Wary of Trump",His pro-Israel overtures are no substitute for an authentic love for the Jewish people.,"['bernard', 'henri', 'vy', 'jews', 'wary', 'trumphis', 'pro', 'israel', 'overtures', 'substitute', 'authentic', 'love', 'jewish', 'people']",Positive
422,896,Are You Not Alarmed?,Donald Trump may push us into another war.,"['alarmeddonald', 'trump', 'may', 'push', 'us', 'another', 'war']",Positive
423,1187,What We Got Right,"Many of President Obama’s critics say the United States is in decline. But he leaves the world, and the country, in better shape.","['got', 'rightmany', 'president', 'obama', 'critics', 'say', 'united', 'states', 'decline', 'leaves', 'world', 'country', 'better', 'shape']",Negative
424,2034,What Does Vladimir Putin See in Donald Trump?,Hint: it isn’t that Trump never stops winning.,"['vladimir', 'putin', 'see', 'donald', 'trumphint', 'trump', 'never', 'stops', 'winning']",Positive
425,406,Questions for: ‘Earth Sets a Temperature Record for the Third Straight Year’,What is alarming to experts about the science and the politics surrounding Earth’s rapidly warming temperatures?,"['questions', 'earth', 'sets', 'temperature', 'record', 'third', 'straight', 'yearwhat', 'alarming', 'experts', 'science', 'politics', 'surrounding', 'earth', 'rapidly', 'warming', 'temperatures']",Negative
426,974,Hot-Water Bottles,"You will find the vessel powerfully restorative, belying its status as an artifact too unsexy and unfashionable to be advertised.","['hot', 'water', 'bottlesyou', 'find', 'vessel', 'powerfully', 'restorative', 'belying', 'status', 'artifact', 'unsexy', 'unfashionable', 'advertised']",Positive
427,643,How Do You Know if What You Read Online Is True?,Where do you get most of your news? Are these sources trustworthy? How do you know?,"['know', 'read', 'online', 'truewhere', 'get', 'news', 'sources', 'trustworthy', 'know']",Positive
428,708,A Grandmother’s Secret Prescription,A morning tea ritual to cure what ails you.,"['grandmother', 'secret', 'prescriptiona', 'morning', 'tea', 'ritual', 'cure', 'ails']",Positive
429,639,Carla Hayden Thinks Libraries Are a Key to Freedom,The 14th librarian of Congress on radical librarians and how information literacy can combat fake news.,"['carla', 'hayden', 'thinks', 'libraries', 'key', 'freedomthe', 'th', 'librarian', 'congress', 'radical', 'librarians', 'information', 'literacy', 'combat', 'fake', 'news']",Negative
430,3595,National Burden,"Bald eagles have been the emblem of the United States for more than two centuries. Now, in some parts of the country, they’re a nuisance.","['national', 'burdenbald', 'eagles', 'emblem', 'united', 'states', 'two', 'centuries', 'parts', 'country', 'nuisance']",Negative
431,1248,A Bold Approach to Civil Rights Law Is Likely to Change Definitively,The president-elect’s nominee to be attorney general opposes not only the Justice Department’s specific policies but its overall view of the government’s role.,"['bold', 'approach', 'civil', 'rights', 'law', 'likely', 'change', 'definitivelythe', 'president', 'elect', 'nominee', 'attorney', 'general', 'opposes', 'justice', 'department', 'specific', 'policies', 'overall', 'view', 'government', 'role']",Neutral
432,487,Let There Be Light,Exposing young eyes to sunlight may be the best way to counter the worldwide increase in nearsightedness.,"['let', 'lightexposing', 'young', 'eyes', 'sunlight', 'may', 'best', 'way', 'counter', 'worldwide', 'increase', 'nearsightedness']",Positive
433,223,Safety: Umbrella vs. Sunscreen,Wearing high SPF sunscreen provided more protection than an umbrella. But people still got sunburned.,"['safety', 'umbrella', 'vs', 'sunscreenwearing', 'high', 'spf', 'sunscreen', 'provided', 'protection', 'umbrella', 'people', 'still', 'got', 'sunburned']",Positive
434,1392,New York Today: A Bird’s Eye View of Poe,"Thursday: Edgar Allan Poe’s New York, demonstrating at a Trump hotel, and Hillary Clinton’s cookies.","['new', 'york', 'today', 'bird', 'eye', 'view', 'poethursday', 'edgar', 'allan', 'poe', 'new', 'york', 'demonstrating', 'trump', 'hotel', 'hillary', 'clinton', 'cookies']",Positive
435,1219,Ways to Lighten the Toll of Taking Care of Ailing Relatives,A recent report suggests that society’s reliance on a volunteer army of family helpers — largely taken for granted — is unsustainable.,"['ways', 'lighten', 'toll', 'taking', 'care', 'ailing', 'relativesa', 'recent', 'report', 'suggests', 'society', 'reliance', 'volunteer', 'army', 'family', 'helpers', 'largely', 'taken', 'granted', 'unsustainable']",Negative
436,2817,Evaluating Sources in a ‘Post-Truth’ World: Ideas for Teaching and Learning About Fake News,Practical activities and questions to help students navigate a media landscape in which it is increasingly difficult to tell what’s real and what’s not.,"['evaluating', 'sources', 'post', 'truth', 'world', 'ideas', 'teaching', 'learning', 'fake', 'newspractical', 'activities', 'questions', 'help', 'students', 'navigate', 'media', 'landscape', 'increasingly', 'difficult', 'tell', 'real']",Negative
437,1032,1994 | A Road Map to the Information Superhighway,"Years before Google, Richard J. Meislin created an inviting portal through which Times journalists and the public could plumb the internet.","['road', 'map', 'information', 'superhighwayyears', 'google', 'richard', 'meislin', 'created', 'inviting', 'portal', 'times', 'journalists', 'public', 'could', 'plumb', 'internet']",Neutral
438,837,"Issues of Riches Trip Up Picks, but Few, if Any, May Be Denied","Mr. Mnuchin, who is testifying before the Senate Finance Committee, also did not list his role as a director of an investment fund in the Cayman Islands on a questionnaire.","['issues', 'riches', 'trip', 'picks', 'may', 'deniedmr', 'mnuchin', 'testifying', 'senate', 'finance', 'committee', 'also', 'list', 'role', 'director', 'investment', 'fund', 'cayman', 'islands', 'questionnaire']",Negative
439,1087,"Women Who Run, and Write About It",Three running books by women authors illustrate how women find community and empowerment when they hit the pavement.,"['women', 'run', 'write', 'itthree', 'running', 'books', 'women', 'authors', 'illustrate', 'women', 'find', 'community', 'empowerment', 'hit', 'pavement']",Positive
440,663,Obama: ‘One of the Most Photogenic People Ever’,"Doug Mills, who has followed Barack Obama, camera in hand, since the beginning, reflects on his eight-year assignment.","['obama', 'one', 'photogenic', 'people', 'everdoug', 'mills', 'followed', 'barack', 'obama', 'camera', 'hand', 'since', 'beginning', 'reflects', 'eight', 'year', 'assignment']",Neutral
441,1009,Ethical Questions in Calling Off the 3-Year Search for a Missing Jet,"A multigovernment decision to stop the search, already the longest and most expensive in aviation history, raises ethical questions.","['ethical', 'questions', 'calling', 'year', 'search', 'missing', 'jeta', 'multigovernment', 'decision', 'stop', 'search', 'already', 'longest', 'expensive', 'aviation', 'history', 'raises', 'ethical', 'questions']",Positive
442,886,When Journalism Meets Civil Disobedience,I had gotten a decent man in trouble while pursuing a good story.,"['journalism', 'meets', 'civil', 'disobediencei', 'gotten', 'decent', 'man', 'trouble', 'pursuing', 'good', 'story']",Positive
443,728,"At the End of a Long Trail, Tibet","Past the cellphone store and jewelry shops, a destination for dumplings and other Himalayan specialties in Jackson Heights.","['end', 'long', 'trail', 'tibetpast', 'cellphone', 'store', 'jewelry', 'shops', 'destination', 'dumplings', 'himalayan', 'specialties', 'jackson', 'heights']",Neutral
444,961,"After Losing a Foster Child, Contemplating Another",We’ve given ourselves the time and space needed to figure out whether the hole in our lives is one that only he was meant to fill.,"['losing', 'foster', 'child', 'contemplating', 'anotherwe', 'given', 'time', 'space', 'needed', 'figure', 'whether', 'hole', 'lives', 'one', 'meant', 'fill']",Negative
445,1598,"New Details of C.I.A. Torture, and a New Clash",The material sheds additional light on the torture program as the future of the Senate’s classified full report on it hangs in the balance with the Obama presidency ending.,"['new', 'details', 'torture', 'new', 'clashthe', 'material', 'sheds', 'additional', 'light', 'torture', 'program', 'future', 'senate', 'classified', 'full', 'report', 'hangs', 'balance', 'obama', 'presidency', 'ending']",Negative
446,1629,Delivering a Sense of Place,"The influence and virtues of terroir may be denied in an academic vacuum, but the red wines of Corsica beg to differ.","['delivering', 'sense', 'placethe', 'influence', 'virtues', 'terroir', 'may', 'denied', 'academic', 'vacuum', 'red', 'wines', 'corsica', 'beg', 'differ']",Negative
447,224,Body: Think You Have Asthma?,"Using laboratory tests, researchers found that a third of adults given a diagnosis of asthma did not actually have the disorder.","['body', 'think', 'asthmausing', 'laboratory', 'tests', 'researchers', 'found', 'third', 'adults', 'given', 'diagnosis', 'asthma', 'actually', 'disorder']",Negative
448,1237,"El Chapo, Mexican Drug Kingpin, Is Extradited to U.S.","In an about-face for the Mexican government, Joaquín Guzmán Loera, known as El Chapo, was turned over to American officials on Thursday night.","['el', 'chapo', 'mexican', 'drug', 'kingpin', 'extradited', 'sin', 'face', 'mexican', 'government', 'joaqu', 'guzm', 'loera', 'known', 'el', 'chapo', 'turned', 'american', 'officials', 'thursday', 'night']",Negative
449,461,Marooned With an Ornery Reptile,"This largely nonverbal animated French-Belgian-Japanese coproduction, from Studio Ghibli, the home of Hayao Miyazaki, flirts with eco-mysticism.","['marooned', 'ornery', 'reptilethis', 'largely', 'nonverbal', 'animated', 'french', 'belgian', 'japanese', 'coproduction', 'studio', 'ghibli', 'home', 'hayao', 'miyazaki', 'flirts', 'eco', 'mysticism']",Neutral
450,831,"A Movie With Personality. O.K., Personalities. Lots.","“Split” represents something of a return to form — or formula — for its writer and director, M. Night Shyamalan. It’s all plot, spun into a ribbon of suspense.","['movie', 'personality', 'personalities', 'lotssplit', 'represents', 'something', 'return', 'form', 'formula', 'writer', 'director', 'night', 'shyamalan', 'plot', 'spun', 'ribbon', 'suspense']",Negative
451,777,Obama Shouldn’t Go Quietly,Trump presents an unprecedented threat to American values. Obama should stand up for them.,"['obama', 'go', 'quietlytrump', 'presents', 'unprecedented', 'threat', 'american', 'values', 'obama', 'stand']",Negative
452,651,American Whiplash,His transition has been as peevish as his campaign.,"['american', 'whiplashhis', 'transition', 'peevish', 'campaign']",Negative
453,279,A Spontaneous Sing-Off in the Shadow of Times Square,"Strangers meet on a Manhattan sidewalk, stop and begin to trade verses from popular musicals.","['spontaneous', 'sing', 'shadow', 'times', 'squarestrangers', 'meet', 'manhattan', 'sidewalk', 'stop', 'begin', 'trade', 'verses', 'popular', 'musicals']",Positive
454,1257,"A New Administration, With Members of the Old One Filling In the Gaps",A chaotic transition process that cast aside Gov. Chris Christie’s blueprints has left the president-elect’s team scrambling to fill key posts.,"['new', 'administration', 'members', 'old', 'one', 'filling', 'gapsa', 'chaotic', 'transition', 'process', 'cast', 'aside', 'gov', 'chris', 'christie', 'blueprints', 'left', 'president', 'elect', 'team', 'scrambling', 'fill', 'key', 'posts']",Negative
455,406,An Ancient Mariner  With Modern Tech,"This solo show, written by Matthew Spangler and Benjamin Evett and starring Mr. Evett, is based on the poem by Samuel Taylor Coleridge.","['ancient', 'mariner', 'modern', 'techthis', 'solo', 'show', 'written', 'matthew', 'spangler', 'benjamin', 'evett', 'starring', 'mr', 'evett', 'based', 'poem', 'samuel', 'taylor', 'coleridge']",Positive
456,743,Better Adversary to Deal With,Angela Olson Halsted returns with her first themeless puzzle.,"['better', 'adversary', 'deal', 'withangela', 'olson', 'halsted', 'returns', 'first', 'themeless', 'puzzle']",Neutral
457,1355,"Marginalized Souls, Magnified","With soaring language and an improvisatory jazz spirit, Ruben Santiago-Hudson’s revival brings lives shaped by privation to throbbing life.","['marginalized', 'souls', 'magnifiedwith', 'soaring', 'language', 'improvisatory', 'jazz', 'spirit', 'ruben', 'santiago', 'hudson', 'revival', 'brings', 'lives', 'shaped', 'privation', 'throbbing', 'life']",Neutral
458,1096,What the Women’s March Teaches Us,The march shows why “identity politics” are central to the future of the Democratic Party.,"['women', 'march', 'teaches', 'usthe', 'march', 'shows', 'identity', 'politics', 'central', 'future', 'democratic', 'party']",Neutral
